trial_id,plot_id,rep,crop,variety,dataset_id,record_id,on_farm,is_survey,country,location,longitude,latitude,geo_from_source,planting_date,harvest_date,N_fertilizer,P_fertilizer,K_fertilizer,irrigated
WQMMSN_2000_AYM_B3C1,,,potato,391583.25,doi_10.21223_WQMMSN,138,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391585.16700000002,doi_10.21223_WQMMSN,139,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,391585.5,doi_10.21223_WQMMSN,140,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392617.54,doi_10.21223_WQMMSN,141,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392633.54,doi_10.21223_WQMMSN,142,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392633.64,doi_10.21223_WQMMSN,143,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392634.49,doi_10.21223_WQMMSN,144,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392634.52,doi_10.21223_WQMMSN,145,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392637.1,doi_10.21223_WQMMSN,146,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392637.27,doi_10.21223_WQMMSN,147,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392639.31,doi_10.21223_WQMMSN,148,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392639.34,doi_10.21223_WQMMSN,149,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392640.18,doi_10.21223_WQMMSN,150,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392650.12,doi_10.21223_WQMMSN,151,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392650.49,doi_10.21223_WQMMSN,152,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392657.17099999997,doi_10.21223_WQMMSN,153,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,392657.8,doi_10.21223_WQMMSN,154,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393072.55,doi_10.21223_WQMMSN,155,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393073.15899999999,doi_10.21223_WQMMSN,156,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393073.19699999999,doi_10.21223_WQMMSN,157,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393077.16200000001,doi_10.21223_WQMMSN,158,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393077.54,doi_10.21223_WQMMSN,159,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393079.24,doi_10.21223_WQMMSN,160,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393079.4,doi_10.21223_WQMMSN,161,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393084.31,doi_10.21223_WQMMSN,162,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393085.5,doi_10.21223_WQMMSN,163,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393220.54,doi_10.21223_WQMMSN,164,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393227.66,doi_10.21223_WQMMSN,165,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393228.67,doi_10.21223_WQMMSN,166,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393235.97,doi_10.21223_WQMMSN,167,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393242.5,doi_10.21223_WQMMSN,168,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393248.55,doi_10.21223_WQMMSN,169,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393280.57,doi_10.21223_WQMMSN,170,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393280.82,doi_10.21223_WQMMSN,171,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393280.83,doi_10.21223_WQMMSN,172,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393339.24200000003,doi_10.21223_WQMMSN,173,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393349.68,doi_10.21223_WQMMSN,174,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393371.16399999999,doi_10.21223_WQMMSN,175,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393382.44,doi_10.21223_WQMMSN,176,,FALSE,Peru,aym,,,FALSE,,,,,,
