trial_id,plot_id,rep,crop,variety,yield_part,yield,yield_moisture,yield_isfresh,yield_marketable,dataset_id,record_id,on_farm,is_survey,country,location,longitude,latitude,geo_from_source,elevation,planting_date,harvest_date,N_fertilizer,P_fertilizer,K_fertilizer,irrigated
RWIMFO_Yanamayo_Baby,8,1,potato,CIP399062.119,tubers,26666.67,,TRUE,20000,doi_10.21223_P3_RWIMFO,104,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,9,1,potato,CIP399048.39,tubers,16666.67,,TRUE,13333.333,doi_10.21223_P3_RWIMFO,105,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,10,1,potato,CIP399001.16,tubers,30000,,TRUE,23333.333,doi_10.21223_P3_RWIMFO,106,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,11,1,potato,CIP399072.28,tubers,40000,,TRUE,20000,doi_10.21223_P3_RWIMFO,107,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,12,1,potato,CIP399049.14,tubers,36666.67,,TRUE,16666.667,doi_10.21223_P3_RWIMFO,108,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,13,1,potato,CIP399049.16,tubers,43333.33,,TRUE,20000,doi_10.21223_P3_RWIMFO,109,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,14,1,potato,CIP399049.22,tubers,16666.67,,TRUE,6666.667,doi_10.21223_P3_RWIMFO,110,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,15,1,potato,CIP399075.22,tubers,16666.67,,TRUE,6666.667,doi_10.21223_P3_RWIMFO,111,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,16,1,potato,Huayro,tubers,10000,,TRUE,6666.667,doi_10.21223_P3_RWIMFO,112,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,17,2,potato,CIP399054.1,tubers,36666.67,,TRUE,20000,doi_10.21223_P3_RWIMFO,113,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,18,2,potato,CIP399090.48,tubers,36666.67,,TRUE,20000,doi_10.21223_P3_RWIMFO,114,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,19,2,potato,CIP399052.3,tubers,40000,,TRUE,23333.333,doi_10.21223_P3_RWIMFO,115,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,20,2,potato,CIP399053.11,tubers,46666.67,,TRUE,20000,doi_10.21223_P3_RWIMFO,116,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,21,2,potato,CIP399053.12,tubers,30000,,TRUE,16666.667,doi_10.21223_P3_RWIMFO,117,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,22,2,potato,CIP399058.12,tubers,43333.33,,TRUE,20000,doi_10.21223_P3_RWIMFO,118,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,23,2,potato,CIP399062.108,tubers,30000,,TRUE,16666.667,doi_10.21223_P3_RWIMFO,119,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,24,2,potato,CIP399062.119,tubers,43333.33,,TRUE,23333.333,doi_10.21223_P3_RWIMFO,120,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,25,2,potato,CIP399048.39,tubers,46666.67,,TRUE,26666.667,doi_10.21223_P3_RWIMFO,121,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,26,2,potato,CIP399001.16,tubers,46666.67,,TRUE,20000,doi_10.21223_P3_RWIMFO,122,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,27,2,potato,CIP399072.28,tubers,30000,,TRUE,13333.333,doi_10.21223_P3_RWIMFO,123,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,28,2,potato,CIP399049.14,tubers,26666.67,,TRUE,20000,doi_10.21223_P3_RWIMFO,124,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,29,2,potato,CIP399049.16,tubers,53333.33,,TRUE,33333.333,doi_10.21223_P3_RWIMFO,125,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,30,2,potato,CIP399049.22,tubers,36666.67,,TRUE,16666.667,doi_10.21223_P3_RWIMFO,126,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,31,2,potato,CIP399075.22,tubers,26666.67,,TRUE,13333.333,doi_10.21223_P3_RWIMFO,127,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,32,2,potato,Huayro,tubers,40000,,TRUE,20000,doi_10.21223_P3_RWIMFO,128,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,33,3,potato,CIP399054.1,tubers,46666.67,,TRUE,23333.333,doi_10.21223_P3_RWIMFO,129,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,34,3,potato,CIP399090.48,tubers,43333.33,,TRUE,16666.667,doi_10.21223_P3_RWIMFO,130,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,35,3,potato,CIP399052.3,tubers,40000,,TRUE,20000,doi_10.21223_P3_RWIMFO,131,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,36,3,potato,CIP399053.11,tubers,40000,,TRUE,23333.333,doi_10.21223_P3_RWIMFO,132,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,37,3,potato,CIP399053.12,tubers,30000,,TRUE,16666.667,doi_10.21223_P3_RWIMFO,133,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,38,3,potato,CIP399058.12,tubers,30000,,TRUE,16666.667,doi_10.21223_P3_RWIMFO,134,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,39,3,potato,CIP399062.108,tubers,26666.67,,TRUE,20000,doi_10.21223_P3_RWIMFO,135,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,40,3,potato,CIP399062.119,tubers,33333.33,,TRUE,16666.667,doi_10.21223_P3_RWIMFO,136,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,41,3,potato,CIP399048.39,tubers,43333.33,,TRUE,20000,doi_10.21223_P3_RWIMFO,137,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,42,3,potato,CIP399001.16,tubers,56666.67,,TRUE,26666.667,doi_10.21223_P3_RWIMFO,138,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,43,3,potato,CIP399072.28,tubers,56666.67,,TRUE,30000,doi_10.21223_P3_RWIMFO,139,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,44,3,potato,CIP399049.14,tubers,60000,,TRUE,33333.333,doi_10.21223_P3_RWIMFO,140,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,45,3,potato,CIP399049.16,tubers,63333.33,,TRUE,36666.667,doi_10.21223_P3_RWIMFO,141,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,46,3,potato,CIP399049.22,tubers,53333.33,,TRUE,20000,doi_10.21223_P3_RWIMFO,142,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,47,3,potato,CIP399075.22,tubers,36666.67,,TRUE,16666.667,doi_10.21223_P3_RWIMFO,143,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Yanamayo_Baby,48,3,potato,Huayro,tubers,40000,,TRUE,20000,doi_10.21223_P3_RWIMFO,144,TRUE,FALSE,Peru,Yanamayo,-72.26289,-13.25588,TRUE,2906,2009-09-19,2010-05-13,,,,
RWIMFO_Patacancha_Baby,1,1,potato,CIP399054.1,tubers,26667,,TRUE,10000,doi_10.21223_P3_RWIMFO,145,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,2,1,potato,CIP399090.48,tubers,20000,,TRUE,6667,doi_10.21223_P3_RWIMFO,146,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,3,1,potato,CIP399052.3,tubers,23333,,TRUE,16667,doi_10.21223_P3_RWIMFO,147,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,4,1,potato,CIP399053.11,tubers,20000,,TRUE,10000,doi_10.21223_P3_RWIMFO,148,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,5,1,potato,CIP399053.12,tubers,20000,,TRUE,6667,doi_10.21223_P3_RWIMFO,149,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,6,1,potato,CIP399058.12,tubers,16667,,TRUE,10000,doi_10.21223_P3_RWIMFO,150,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,7,1,potato,CIP399062.108,tubers,20000,,TRUE,13333,doi_10.21223_P3_RWIMFO,151,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,8,1,potato,CIP399062.119,tubers,16667,,TRUE,10000,doi_10.21223_P3_RWIMFO,152,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,9,1,potato,CIP399048.39,tubers,23333,,TRUE,16667,doi_10.21223_P3_RWIMFO,153,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,10,1,potato,CIP399001.16,tubers,33333,,TRUE,13333,doi_10.21223_P3_RWIMFO,154,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,11,1,potato,CIP399072.28,tubers,20000,,TRUE,13333,doi_10.21223_P3_RWIMFO,155,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,12,1,potato,CIP399049.14,tubers,23333,,TRUE,16667,doi_10.21223_P3_RWIMFO,156,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,13,1,potato,CIP399049.16,tubers,40000,,TRUE,20000,doi_10.21223_P3_RWIMFO,157,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,14,1,potato,CIP399049.22,tubers,23333,,TRUE,10000,doi_10.21223_P3_RWIMFO,158,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,15,1,potato,CIP399075.22,tubers,16667,,TRUE,10000,doi_10.21223_P3_RWIMFO,159,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,16,1,potato,Huayro,tubers,10000,,TRUE,6667,doi_10.21223_P3_RWIMFO,160,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,17,2,potato,CIP399054.1,tubers,20000,,TRUE,13333,doi_10.21223_P3_RWIMFO,161,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,18,2,potato,CIP399090.48,tubers,20000,,TRUE,16667,doi_10.21223_P3_RWIMFO,162,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,19,2,potato,CIP399052.3,tubers,13333,,TRUE,10000,doi_10.21223_P3_RWIMFO,163,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,20,2,potato,CIP399053.11,tubers,20000,,TRUE,13333,doi_10.21223_P3_RWIMFO,164,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,21,2,potato,CIP399053.12,tubers,20000,,TRUE,16667,doi_10.21223_P3_RWIMFO,165,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,22,2,potato,CIP399058.12,tubers,16667,,TRUE,6667,doi_10.21223_P3_RWIMFO,166,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,23,2,potato,CIP399062.108,tubers,16667,,TRUE,13333,doi_10.21223_P3_RWIMFO,167,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,24,2,potato,CIP399062.119,tubers,23333,,TRUE,16667,doi_10.21223_P3_RWIMFO,168,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,25,2,potato,CIP399048.39,tubers,16667,,TRUE,13333,doi_10.21223_P3_RWIMFO,169,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,26,2,potato,CIP399001.16,tubers,23333,,TRUE,6667,doi_10.21223_P3_RWIMFO,170,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,27,2,potato,CIP399072.28,tubers,23333,,TRUE,16667,doi_10.21223_P3_RWIMFO,171,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,28,2,potato,CIP399049.14,tubers,30000,,TRUE,20000,doi_10.21223_P3_RWIMFO,172,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,29,2,potato,CIP399049.16,tubers,33333,,TRUE,20000,doi_10.21223_P3_RWIMFO,173,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,30,2,potato,CIP399049.22,tubers,23333,,TRUE,16667,doi_10.21223_P3_RWIMFO,174,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,31,2,potato,CIP399075.22,tubers,20000,,TRUE,13333,doi_10.21223_P3_RWIMFO,175,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,32,2,potato,Huayro,tubers,16667,,TRUE,6667,doi_10.21223_P3_RWIMFO,176,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,33,3,potato,CIP399054.1,tubers,16667,,TRUE,6667,doi_10.21223_P3_RWIMFO,177,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,34,3,potato,CIP399090.48,tubers,23333,,TRUE,10000,doi_10.21223_P3_RWIMFO,178,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,35,3,potato,CIP399052.3,tubers,10000,,TRUE,6667,doi_10.21223_P3_RWIMFO,179,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,36,3,potato,CIP399053.11,tubers,20000,,TRUE,16667,doi_10.21223_P3_RWIMFO,180,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,37,3,potato,CIP399053.12,tubers,20000,,TRUE,13333,doi_10.21223_P3_RWIMFO,181,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,38,3,potato,CIP399058.12,tubers,13333,,TRUE,6667,doi_10.21223_P3_RWIMFO,182,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,39,3,potato,CIP399062.108,tubers,23333,,TRUE,16667,doi_10.21223_P3_RWIMFO,183,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,40,3,potato,CIP399062.119,tubers,13333,,TRUE,10000,doi_10.21223_P3_RWIMFO,184,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,41,3,potato,CIP399048.39,tubers,16667,,TRUE,13333,doi_10.21223_P3_RWIMFO,185,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,42,3,potato,CIP399001.16,tubers,20000,,TRUE,13333,doi_10.21223_P3_RWIMFO,186,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,43,3,potato,CIP399072.28,tubers,23333,,TRUE,10000,doi_10.21223_P3_RWIMFO,187,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,44,3,potato,CIP399049.14,tubers,20000,,TRUE,6667,doi_10.21223_P3_RWIMFO,188,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,45,3,potato,CIP399049.16,tubers,20000,,TRUE,13333,doi_10.21223_P3_RWIMFO,189,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,46,3,potato,CIP399049.22,tubers,23333,,TRUE,13333,doi_10.21223_P3_RWIMFO,190,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,47,3,potato,CIP399075.22,tubers,20000,,TRUE,16667,doi_10.21223_P3_RWIMFO,191,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
RWIMFO_Patacancha_Baby,48,3,potato,Huayro,tubers,13333,,TRUE,10000,doi_10.21223_P3_RWIMFO,192,TRUE,FALSE,Peru,Patacancha,-72.18757,-13.14994,TRUE,4121,2009-11-10,2010-05-12,,,,
